year_month,indicative_cost,quantity,uom,ods_code,ods_name,region,vmp_code,vtm,vtm_name,df_ind,udfs,udfs_uom,unit_dose_uom,dform_form,vmp_name,ing,strnt_nmrtr_val,strnt_dnmtr_val,strnt_nmrtr_uom_name,strnt_dnmtr_uom_name,ing_nm,droute_description
2023-07-01,5754.0,2055.0,ML,R0A,Manchester University NHS Foundation Trust,North West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,560.0,200.0,ML,TAD,Bradford District Care NHS Foundation Trust,,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,140.0,50.0,ML,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,North West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,140.0,50.0,ML,RDR,Sussex Community NHS Foundation Trust,South East,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,140.0,50.0,ML,RW1,Southern Health NHS Foundation Trust,South East,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,280.0,100.0,ML,RCU,Sheffield Children's NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,210.0,75.0,ML,RQX,Homerton University Hospital NHS Foundation Trust,London,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,210.0,75.0,ML,RR7,Gateshead Health NHS Foundation Trust,North East,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,560.0,200.0,ML,RNN,North Cumbria Integrated Care NHS Foundation Trust,North East,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,210.0,75.0,ML,RP6,Moorfields Eye Hospital NHS Foundation Trust,London,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,70.0,25.0,ML,RQW,The Princess Alexandra Hospital NHS Trust,East of England,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,1750.0,625.0,ML,RRP,"Barnet, Enfield and Haringey Mental Health NHS Trust",London,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,70.0,25.0,ML,RX3,"Tees, Esk and Wear Valleys NHS Foundation Trust",North East,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,280.0,100.0,ML,RX4,"Cumbria, Northumberland, Tyne and Wear NHS Foundation Trust",North East,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,560.0,200.0,ML,RXA,Cheshire and Wirral Partnership NHS Foundation Trust,North West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,140.0,50.0,ML,RDY,Dorset Healthcare University NHS Foundation Trust,South West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,560.0,200.0,ML,RXE,Rotherham Doncaster and South Humber NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,140.0,50.0,ML,RBS,Alder Hey Children's NHS Foundation Trust,North West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,336.0,120.0,ML,RGD,Leeds and York Partnership NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,70.0,25.0,ML,RTQ,Gloucestershire Health and Care NHS Foundation Trust,South West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,140.0,50.0,ML,RFF,Barnsley Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,910.0,325.0,ML,RA9,Torbay and South Devon NHS Foundation Trust,South West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,140.0,50.0,ML,RHA,Nottinghamshire Healthcare NHS Foundation Trust,East Midlands,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,140.0,50.0,ML,R1C,Solent NHS Trust,South East,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,210.0,75.0,ML,RBZ,Northern Devon Healthcare NHS Trust,,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,140.0,50.0,ML,RXM,Derbyshire Healthcare NHS Foundation Trust,East Midlands,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,1400.0,500.0,ML,RVN,Avon and Wiltshire Mental Health Partnership NHS Trust,South West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,70.0,25.0,ML,RVY,Southport and Ormskirk Hospital NHS Trust,North West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,140.0,50.0,ML,RRE,Midlands Partnership NHS Foundation Trust,West Midlands,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,140.0,50.0,ML,RJ8,Cornwall Partnership NHS Foundation Trust,South West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,518.0,185.0,ML,RGD,Leeds and York Partnership NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,28.0,10.0,ML,RV5,South London and Maudsley NHS Foundation Trust,London,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,490.0,175.0,ML,R0A,Manchester University NHS Foundation Trust,North West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,420.0,150.0,ML,R0B,South Tyneside and Sunderland NHS Foundation Trust,North East,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,70.0,25.0,ML,RT1,Cambridgeshire and Peterborough NHS Foundation Trust,East of England,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,70.0,25.0,ML,RFF,Barnsley Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,2100.0,750.0,ML,TAD,Bradford District Care NHS Foundation Trust,,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,70.0,25.0,ML,TAF,Camden and Islington NHS Foundation Trust,,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,28.0,10.0,ML,TAH,Sheffield Health & Social Care NHS Foundation Trust,,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,140.0,50.0,ML,RDY,Dorset Healthcare University NHS Foundation Trust,South West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,210.0,75.0,ML,RA9,Torbay and South Devon NHS Foundation Trust,South West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,280.0,100.0,ML,RFR,The Rotherham NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,70.0,25.0,ML,RQX,Homerton University Hospital NHS Foundation Trust,London,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,140.0,50.0,ML,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,North West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,140.0,50.0,ML,RET,The Walton Centre NHS Foundation Trust,North West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,140.0,50.0,ML,RNN,North Cumbria Integrated Care NHS Foundation Trust,North East,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,70.0,25.0,ML,RY5,Lincolnshire Community Health Services NHS Trust,East Midlands,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,280.0,100.0,ML,RX2,Sussex Partnership NHS Foundation Trust,South East,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,70.0,25.0,ML,RX4,"Cumbria, Northumberland, Tyne and Wear NHS Foundation Trust",North East,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,210.0,75.0,ML,R0D,University Hospitals Dorset NHS Foundation Trust,South West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,70.0,25.0,ML,R1A,Worcestershire Health and Care NHS Trust,West Midlands,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,140.0,50.0,ML,RWV,Devon Partnership NHS Trust,South West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,560.0,200.0,ML,RWX,Berkshire Healthcare NHS Foundation Trust,South East,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-04-01,289.8,100.0,ML,RVY,Southport and Ormskirk Hospital NHS Trust,North West,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
